,Unnamed: 0,Tipi,Net Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Eşya Durumu,Tapu Durumu,Site İçerisinde,Banyo Sayısı,Price,Balkon Sayısı,Balkon Tipi,WC Sayısı,İlandan sonra Geçen Gün,İlçe,Mahalle
771,771,Daire,150,6,4,2.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,22000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
772,772,Daire,160,6,0,6.Kat,9,Yerden Isıtma,Boş,Kat İrtifakı,Evet,2,25000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
773,773,Daire,150,8,11,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
774,774,Daire,145,6,11,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,20000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
775,775,Daire,40,1,0,20.Kat,30,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Evet,1,25000,0,Yok,1,95, Merkezefendi,Kayalar Mahallesi
776,776,Daire,65,1,5,3.Kat,5,Merkezi (Pay Ölçer),Eşyalı,Kat Mülkiyeti,Hayır,1,17750,0,Yok,1,95, Pamukkale,Fatih Mahallesi
777,777,Daire,65,3,4,2.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,18000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
778,778,Daire,60,3,0,3.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Evet,1,24000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
779,779,Daire,45,5,21,3.Kat,6,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,95, Merkezefendi,Saraylar Mahallesi
780,780,Daire,150,6,16,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Çivril,Çarşı Mahallesi
781,781,Daire,85,3,11,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14500,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
782,782,Daire,140,6,11,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,20000,0,Yok,1,95, Merkezefendi,Karahasanlı Mahallesi
783,783,Daire,65,3,21,1.Kat,1,Sobalı,Boş,Müstakil Tapulu,Hayır,1,6500,0,Yok,1,35, Sarayköy,Turan Mahallesi
784,784,Daire,60,3,5,Bahçe Katı,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
785,785,Daire,70,3,11,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,1,Kapalı Balkon,1,95, Merkezefendi,Değirmenönü Mahallesi
786,786,Daire,60,1,5,3.Kat,5,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Hacıkaplanlar Mahallesi
787,787,Daire,140,6,16,3.Kat,4,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,15500,0,Yok,1,95, Merkezefendi,Akkonak Mahallesi
788,788,Daire,135,6,21,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,24, Pamukkale,Fesleğen Mahallesi
789,789,Daire,70,3,3,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,95, Pamukkale,Cumhuriyet Mahallesi
790,790,Daire,130,3,21,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,4,14000,2,Açık Balkon,1,24, Pamukkale,Topraklık Mahallesi
791,791,Daire,160,6,5,2.Kat,8,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,2,27000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
792,792,Daire,200,8,5,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,24000,0,Yok,1,95, Merkezefendi,Yenişafak Mahallesi
793,793,Daire,70,1,0,2.Kat,4,Merkezi (Pay Ölçer),Eşyalı,Kat Mülkiyeti,Hayır,1,19750,0,Yok,1,24, Pamukkale,Fatih Mahallesi
794,794,Daire,85,3,4,2.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,25000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
795,795,Daire,50,1,1,2.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,10500,0,Yok,1,24, Pamukkale,Fesleğen Mahallesi
796,796,Daire,90,3,1,3.Kat,4,Yerden Isıtma,Boş,Kat İrtifakı,Hayır,1,16500,0,Yok,1,36, Pamukkale,Zümrüt Mahallesi
797,797,Daire,110,3,16,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,1,Açık Balkon,1,24, Pamukkale,Mehmetçik Mahallesi
798,798,Daire,40,1,5,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,7500,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
799,799,Daire,40,1,5,2.Kat,5,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8000,1,Açık Balkon,1,24, Pamukkale,Yunusemre Mahallesi
800,800,Daire,150,6,2,2.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,2,22000,0,Yok,1,36, Merkezefendi,Karahasanlı Mahallesi
801,801,Daire,50,1,5,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,95, Pamukkale,Mehmetçik Mahallesi
802,802,Daire,45,1,2,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,7500,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
803,803,Daire,50,1,5,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,11000,0,Yok,1,24, Merkezefendi,Sırakapılar Mahallesi
804,804,Daire,50,1,5,2.Kat,4,Merkezi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
805,805,Daire,140,6,21,4.Kat,4,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,14000,0,Yok,1,0, Merkezefendi,Sümer Mahallesi
806,806,Daire,130,6,2,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,26000,0,Yok,1,95, Merkezefendi,Yenişafak Mahallesi
807,807,Daire,40,1,4,2.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,25, Pamukkale,Zeytinköy Mahallesi
808,808,Daire,145,6,21,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13000,1,Açık Balkon,1,24, Pamukkale,Atalar Mahallesi
809,809,Daire,50,1,5,3.Kat,4,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,10000,0,Yok,1,95, Pamukkale,Kuşpınar Mahallesi
810,810,Daire,50,1,0,1.Kat,4,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,20000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
811,811,Daire,45,1,4,1.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,İncilipınar Mahallesi
812,812,Daire,50,1,1,1.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
813,813,Daire,45,1,5,3.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
814,814,Daire,49,1,5,1.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
815,815,Daire,135,6,4,2.Kat,5,Yerden Isıtma,Boş,Kat İrtifakı,Hayır,1,20000,0,Yok,1,31, Merkezefendi,Yenişafak Mahallesi
816,816,Daire,125,6,11,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
817,817,Daire,125,6,11,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,0,Yok,1,95, Merkezefendi,Şemikler Mahallesi
818,818,Daire,50,1,5,3.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
819,819,Daire,200,6,21,5.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,21000,0,Yok,1,23, Pamukkale,Mehmetçik Mahallesi
820,820,Daire,200,8,0,Müstakil,2,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,4,35000,0,Yok,1,36, Pamukkale,Kervansaray Mahallesi
821,821,Daire,100,3,0,Çatı Katı,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,11000,0,Yok,1,95, Pamukkale,Atalar Mahallesi
822,822,Daire,45,1,11,Bahçe Katı,3,Kat Kaloriferi,Eşyalı,Kat Mülkiyeti,Hayır,1,5500,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
823,823,Daire,65,3,11,Bahçe Katı,3,Kat Kaloriferi,Boş,Kat Mülkiyeti,Hayır,1,7250,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
824,824,Daire,158,6,5,5.Kat,9,Yerden Isıtma,Boş,Kat Mülkiyeti,Evet,2,32500,0,Yok,1,58, Merkezefendi,Şemikler Mahallesi
825,825,Daire,45,1,4,Çatı Katı,2,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,9000,1,Kapalı Balkon,1,36, Merkezefendi,Sırakapılar Mahallesi
826,826,Daire,160,6,11,5.Kat,5,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,2,30000,0,Yok,1,95, Merkezefendi,Adalet Mahallesi
827,827,Daire,45,1,5,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,1,Açık Balkon,1,36, Sarayköy,Turan Mahallesi
828,828,Residence,45,1,5,3.Kat,7,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,1,Açık Balkon,1,24, Pamukkale,İstiklal Mahallesi
829,829,Daire,50,1,5,Bahçe Katı,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,5500,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
830,830,Daire,110,3,1,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,19999,0,Yok,1,95, Merkezefendi,Çakmak Mahallesi
831,831,Daire,130,6,11,4.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,19000,0,Yok,1,95, Pamukkale,Hacıkaplanlar Mahallesi
832,832,Daire,50,1,5,1.Kat,2,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,7000,0,Yok,1,95, Merkezefendi,Saraylar Mahallesi
833,833,Daire,45,3,5,2.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,11750,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
834,834,Daire,65,3,5,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Atalar Mahallesi
835,835,Daire,145,6,11,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
836,836,Daire,185,6,5,1.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,25000,0,Yok,1,95, Merkezefendi,Adalet Mahallesi
838,838,Daire,40,1,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,70, Pamukkale,Atalar Mahallesi
839,839,Daire,60,3,11,2.Kat,6,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,7500,0,Yok,1,95, Pamukkale,15 Mayıs Mahallesi
840,840,Daire,50,1,5,Bahçe Katı,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,5500,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
841,841,Daire,125,6,11,1.Kat,3,Kombi Doğalgaz,Boş,Kat İrtifakı,Hayır,1,15000,0,Yok,1,14, Merkezefendi,Değirmenönü Mahallesi
842,842,Daire,195,6,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,2,28000,0,Yok,1,95, Merkezefendi,Adalet Mahallesi
843,843,Daire,110,3,16,Çatı Katı,3,Merkezi Doğalgaz,Boş,Arsa Tapulu,Hayır,1,14000,1,Fransız Balkon,1,95, Merkezefendi,Akkonak Mahallesi
844,844,Daire,60,3,3,1.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,15000,1,Açık Balkon,1,24, Pamukkale,Yunusemre Mahallesi
845,845,Daire,60,3,5,1.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,24, Pamukkale,Asmalıevler Mahallesi
846,846,Daire,50,1,5,2.Kat,2,Yerden Isıtma,Boş,Müstakil Tapulu,Hayır,1,9500,0,Yok,1,62, Pamukkale,İstiklal Mahallesi
847,847,Daire,100,3,21,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13000,1,Açık Balkon,1,24, Pamukkale,Fesleğen Mahallesi
848,848,Daire,45,1,5,3.Kat,4,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,8000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
849,849,Daire,70,3,0,Düz Giriş (Zemin),3,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,15000,1,Açık Balkon,1,39, Merkezefendi,Merkez Efendi Mahallesi
850,850,Daire,140,6,16,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,13000,0,Yok,1,95, Pamukkale,Atalar Mahallesi
851,851,Daire,170,6,5,2.Kat,9,Kombi Doğalgaz,Boş,Kat İrtifakı,Evet,1,30000,2,Açık Balkon,2,16, Merkezefendi,Gültepe Mahallesi
852,852,Daire,65,3,5,Kot 1 (-1).Kat,4,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,11500,0,Yok,1,35, Pamukkale,Asmalıevler Mahallesi
853,853,Daire,45,2,11,1.Kat,5,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,35, Pamukkale,Asmalıevler Mahallesi
854,854,Daire,50,0,16,4.Kat,5,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,6500,0,Yok,1,35, Pamukkale,Yunusemre Mahallesi
855,855,Daire,50,1,5,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,24, Pamukkale,İncilipınar Mahallesi
856,856,Daire,50,1,5,4.Kat,4,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,8000,0,Yok,1,18, Pamukkale,Zeytinköy Mahallesi
857,857,Daire,40,1,5,3.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,7500,1,Açık Balkon,1,24, Merkezefendi,Sırakapılar Mahallesi
858,858,Daire,40,1,5,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,86, Merkezefendi,Sırakapılar Mahallesi
859,859,Daire,50,1,4,3.Kat,6,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Evet,1,11500,1,Açık Balkon,1,95, Pamukkale,Asmalıevler Mahallesi
860,860,Daire,60,3,5,5.Kat,5,Merkezi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,16000,1,Açık Teras,1,95, Pamukkale,Yunusemre Mahallesi
861,861,Daire,195,8,11,4.Kat,4,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Evet,2,18500,2,Açık Teras,1,62, Merkezefendi,Değirmenönü Mahallesi
862,862,Daire,100,3,11,2.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,1,Açık Teras,1,15, Pamukkale,İncilipınar Mahallesi
863,863,Daire,80,1,4,6.Kat,29,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,20000,1,Kapalı Balkon,1,2, Merkezefendi,Kayalar Mahallesi
864,864,Daire,80,3,5,3.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
865,865,Daire,40,1,5,Bahçe Katı,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
866,866,Daire,160,6,21,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13500,0,Yok,1,95, Pamukkale,Mehmetçik Mahallesi
867,867,Daire,110,3,5,5.Kat,6,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,95, Pamukkale,Hacıkaplanlar Mahallesi
868,868,Daire,40,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Bilinmiyor,Hayır,1,12500,0,Yok,1,42, Merkezefendi,Merkez Efendi Mahallesi
869,869,Daire,105,3,5,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,14, Pamukkale,Atalar Mahallesi
870,870,Daire,50,1,5,3.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
871,871,Daire,60,3,5,2.Kat,4,Merkezi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,16000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
872,872,Daire,43,1,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Tapu Kaydı Yok,Hayır,1,8000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
873,873,Daire,43,1,5,1.Kat,4,Kombi Doğalgaz,Boş,Tapu Kaydı Yok,Hayır,1,9000,0,Yok,1,24, Pamukkale,Siteler Mahallesi
874,874,Daire,115,5,21,2.Kat,7,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,20000,0,Yok,1,95, Pamukkale,Mehmetçik Mahallesi
875,875,Daire,130,6,21,Bahçe Katı,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Merkezefendi,Akkonak Mahallesi
876,876,Daire,45,1,5,1.Kat,2,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,10000,0,Yok,1,95, Pamukkale,Asmalıevler Mahallesi
877,877,Daire,55,3,5,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,10500,0,Yok,1,95, Pamukkale,Atalar Mahallesi
878,878,Daire,170,6,5,2.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,30000,3,Kapalı Balkon,2,36, Merkezefendi,1200 Evler Mahallesi
879,879,Daire,115,3,16,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,13000,1,Kapalı Balkon,1,24, Pamukkale,Atalar Mahallesi
880,880,Daire,40,1,4,1.Kat,3,Isı Pompası,Boş,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
881,881,Daire,60,3,3,3.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,10000,1,Açık Balkon,1,24, Pamukkale,Asmalıevler Mahallesi
882,882,Daire,30,1,4,1.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
883,883,Daire,135,3,21,3.Kat,7,Merkezi (Pay Ölçer),Boş,Kat Mülkiyeti,Hayır,1,13000,1,Açık Balkon,1,24, Merkezefendi,Değirmenönü Mahallesi
884,884,Daire,115,3,11,3.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,12000,1,Kapalı Balkon,1,24, Pamukkale,Atalar Mahallesi
885,885,Daire,40,1,5,Çatı Katı,2,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,39, Merkezefendi,Bahçelievler Mahallesi
886,886,Daire,110,5,11,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,13500,1,Açık Balkon,2,95, Merkezefendi,Adalet Mahallesi
887,887,Daire,30,0,5,3.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,6500,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
888,888,Daire,100,3,5,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,25000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
889,889,Daire,95,3,2,2.Kat,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,25000,0,Yok,1,24, Pamukkale,Yunusemre Mahallesi
890,890,Daire,55,1,0,2.Kat,4,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,16000,0,Yok,1,24, Pamukkale,Zeytinköy Mahallesi
892,892,Daire,120,3,21,4.Kat,4,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Evet,1,17500,0,Yok,1,37, Pamukkale,Mehmetçik Mahallesi
893,893,Daire,130,6,11,2.Kat,3,Kombi Doğalgaz,Boş,Müstakil Tapulu,Hayır,1,13000,0,Yok,1,95, Pamukkale,Cumhuriyet Mahallesi
894,894,Daire,56,1,11,1.Kat,2,Merkezi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,7500,0,Yok,1,35, Pamukkale,Asmalıevler Mahallesi
895,895,Daire,50,4,5,2.Kat,4,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,10000,1,Kapalı Balkon,1,24, Pamukkale,Zeytinköy Mahallesi
896,896,Daire,150,6,16,2.Kat,4,Kombi Fueloil,Boş,Kat Mülkiyeti,Hayır,1,16500,3,Kapalı Balkon,1,36, Pamukkale,Yunusemre Mahallesi
897,897,Daire,70,3,5,1.Kat,5,Merkezi Doğalgaz,Eşyalı,Arsa Tapulu,Hayır,1,13000,0,Yok,1,37, Pamukkale,Yunusemre Mahallesi
898,898,Daire,120,6,5,3.Kat,4,Kombi Doğalgaz,Boş,Bilinmiyor,Hayır,1,20000,0,Yok,1,95, Merkezefendi,1200 Evler Mahallesi
899,899,Daire,130,6,0,5.Kat,6,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,20000,1,Kapalı Balkon,1,95, Merkezefendi,Bahçelievler Mahallesi
900,900,Daire,120,3,0,4.Kat,6,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14999,0,Yok,1,95, Merkezefendi,Bahçelievler Mahallesi
901,901,Daire,160,8,1,3.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,22000,0,Yok,1,16, Merkezefendi,Gümüşçay Mahallesi
902,902,Daire,125,6,16,1.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,18000,0,Yok,1,18, Merkezefendi,Selçuk Bey Mahallesi
903,903,Daire,140,6,11,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,19500,0,Yok,1,35, Pamukkale,Zeytinköy Mahallesi
904,904,Daire,50,1,4,Yüksek Giriş,3,Kombi Doğalgaz,Eşyalı,Müstakil Tapulu,Hayır,1,9000,0,Yok,1,37, Pamukkale,Asmalıevler Mahallesi
905,905,Daire,115,6,5,3.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,21000,0,Yok,1,16, Pamukkale,Kuşpınar Mahallesi
906,906,Daire,115,6,5,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,23000,0,Yok,1,16, Pamukkale,Kuşpınar Mahallesi
907,907,Daire,35,1,1,Kot 1 (-1).Kat,3,Yerden Isıtma,Eşyalı,Kat İrtifakı,Hayır,1,10000,0,Yok,1,16, Merkezefendi,Gültepe Mahallesi
908,908,Daire,60,3,4,2.Kat,5,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,16500,0,Yok,1,95, Pamukkale,Yunusemre Mahallesi
909,909,Daire,35,1,5,3.Kat,6,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,11000,0,Yok,1,73, Pamukkale,Kınıklı Mahallesi
910,910,Daire,50,1,4,3.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,9000,1,Kapalı Balkon,1,24, Pamukkale,İncilipınar Mahallesi
911,911,Daire,45,1,0,2.Kat,3,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,1,Açık Balkon,1,92, Honaz,Hürriyet Mahallesi
912,912,Daire,50,1,4,1.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,12000,0,Yok,1,95, Pamukkale,Siteler Mahallesi
913,913,Daire,50,1,4,Çatı Katı,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15000,0,Yok,1,95, Pamukkale,Siteler Mahallesi
914,914,Daire,55,3,5,1.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
915,915,Daire,45,1,0,2.Kat,3,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,15500,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
916,916,Daire,65,3,1,1.Kat,4,Kombi Doğalgaz,Eşyalı,Kat Mülkiyeti,Hayır,1,16000,0,Yok,1,95, Pamukkale,Kınıklı Mahallesi
917,917,Daire,115,3,2,3.Kat,3,Yerden Isıtma,Boş,Kat Mülkiyeti,Hayır,1,17500,0,Yok,1,95, Pamukkale,Zeytinköy Mahallesi
918,918,Daire,110,6,21,2.Kat,3,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,17000,0,Yok,1,16, Merkezefendi,Selçuk Bey Mahallesi
920,920,Daire,50,1,5,Çatı Katı,3,Merkezi Doğalgaz,Eşyalı,Kat İrtifakı,Evet,1,8200,0,Yok,1,8, Pamukkale,Zeytinköy Mahallesi
921,921,Daire,60,3,0,3.Kat,5,Yerden Isıtma,Eşyalı,Kat Mülkiyeti,Hayır,1,21000,1,Açık Balkon,1,14, Merkezefendi,Adalet Mahallesi
922,922,Daire,85,3,5,3.Kat,5,Kombi Doğalgaz,Boş,Kat Mülkiyeti,Hayır,1,14000,0,Yok,1,35, Pamukkale,15 Mayıs Mahallesi
923,923,Daire,120,6,16,1.Kat,5,Kat Kaloriferi,Boş,Kat Mülkiyeti,Hayır,1,23000,0,Yok,1,39, Merkezefendi,Adalet Mahallesi
